symbol_stack_unwind,num_filesystem_inputs,exit_status,perc_cpu_used,avg_size_unshared_data_area_Kb,num_waits,avg_size_unshared_text_area_Kb,max_resident_size_Kb,cpu_sec_user_mode,num_swapped,symbol_ro_data_local,avg_total_memory_used_Kb,symbol_unique_global,elapsed_real_time_sec,num_major_page_faults,symbol_ro_data_global,num_signals,num_involuntary_context_switch,symbol_text_global,FileName,num_minor_page_faults,symbol_text_local,FileSize,symbol_debug,num_socket_msg_sent,cpu_sec_kernel_mode,num_socket_msg_recv,num_filesystem_outputs
0,0,0,90%,0,147,0,38336,0.84,0,0,0,0,1.05,0,0,0,45,3,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_create.c.o,2294,0,43240,0,0,0.11,0,256
0,0,0,77%,0,163,0,30464,0.28,0,0,0,0,0.48,0,0,0,50,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_destroy.c.o,2145,0,17664,0,0,0.09,0,128
0,0,0,85%,0,126,0,32704,0.43,0,0,0,0,0.63,0,0,0,54,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_info.c.o,2188,0,22928,0,0,0.11,0,128
0,0,0,94%,0,151,0,42944,1.33,0,0,0,0,1.56,0,0,0,45,4,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_do.c.o,2408,0,65120,0,0,0.13,0,512
0,0,0,83%,0,150,0,34944,0.47,0,0,0,0,0.72,0,0,0,56,3,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/Communication/comm_do_reverse.c.o,2227,1,32472,0,0,0.13,0,256
0,0,0,97%,0,189,0,94400,6.37,0,0,0,0,6.68,0,0,0,74,1,packages/zoltan/src/CMakeFiles/zoltan.dir/reftree/reftree_coarse_path.c.o,3419,9,206168,0,0,0.12,0,1536
0,128,0,78%,0,221,0,34560,0.47,0,0,0,0,0.74,0,0,0,51,7,packages/zoltan/src/CMakeFiles/zoltan.dir/reftree/reftree_hash.c.o,2213,0,50376,0,0,0.11,0,384
0,0,0,97%,0,197,0,83392,6.03,0,0,0,0,6.29,0,0,0,93,1,packages/zoltan/src/CMakeFiles/zoltan.dir/reftree/reftree_part.c.o,3391,8,163296,0,0,0.10,0,1152
0,0,0,97%,0,198,0,107776,8.89,0,0,0,0,9.24,0,0,0,58,6,packages/zoltan/src/CMakeFiles/zoltan.dir/reftree/reftree_build.c.o,3639,8,323448,0,0,0.14,0,2304
0,0,0,92%,0,160,0,44992,1.27,0,0,0,0,1.49,0,0,0,46,5,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg.c.o,2425,0,132560,0,0,0.10,0,768
0,128,0,79%,0,154,0,33536,0.34,0,0,0,0,0.61,0,0,0,60,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_partition_tree.c.o,2194,0,45352,0,0,0.14,0,256
0,128,0,88%,0,176,0,38400,0.58,0,0,0,0,0.81,0,0,0,54,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_scale.c.o,2280,0,54808,0,0,0.13,0,384
0,0,0,81%,0,191,0,37248,0.50,0,0,0,0,0.80,0,0,0,53,1,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_two_ways.c.o,2259,0,54376,0,0,0.15,0,384
0,0,0,85%,0,184,0,35136,0.41,0,0,0,0,0.69,0,0,0,48,1,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_order.c.o,2222,0,50680,0,0,0.17,0,256
0,0,0,79%,0,165,0,37056,0.58,0,0,0,0,0.90,0,0,0,54,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_plot.c.o,2257,0,58120,0,0,0.13,0,384
0,128,0,87%,0,171,0,37120,0.56,0,1,0,0,0.75,0,0,0,47,6,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_util.c.o,2257,0,59624,0,0,0.09,0,384
0,128,0,88%,0,177,0,43072,0.99,0,0,0,0,1.27,0,0,0,62,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_distrib.c.o,2378,0,75984,0,0,0.12,0,512
0,128,0,76%,0,161,0,33024,0.34,0,0,0,0,0.61,0,0,0,49,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_comm.c.o,2189,0,39424,0,0,0.12,0,256
0,128,0,80%,0,159,0,32768,0.30,0,0,0,0,0.56,0,0,0,41,1,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_patoh.c.o,2181,0,44408,0,0,0.14,0,256
0,128,0,91%,0,163,0,43264,1.08,0,0,0,0,1.30,0,0,0,51,1,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_gather.c.o,2384,0,66872,0,0,0.11,0,384
0,0,0,93%,0,199,0,50048,1.80,0,0,0,0,2.07,0,0,0,69,5,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_Vcycle.c.o,2530,0,114584,0,0,0.13,0,640
0,0,0,95%,0,175,0,43008,1.19,0,0,0,0,1.39,0,0,0,54,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_serialpartition.c.o,2392,3,108752,0,0,0.13,0,768
0,0,0,94%,0,149,0,70528,4.20,0,0,0,0,4.57,0,0,0,110,4,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_build.c.o,3273,1,266520,0,0,0.10,0,1024
0,128,0,89%,0,152,0,36992,0.59,0,0,0,0,0.76,0,0,0,52,10,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_lookup.c.o,2253,0,56784,0,0,0.09,0,384
0,0,0,93%,0,155,0,62720,3.16,0,0,0,0,3.55,0,0,0,83,4,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_build_calls.c.o,2819,1,243352,0,0,0.14,0,1024
0,0,0,87%,0,195,0,38144,0.78,0,0,0,0,0.99,0,0,0,65,4,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_verbose.c.o,2279,0,65016,0,0,0.08,0,384
0,0,0,81%,0,183,0,36608,0.62,0,0,0,0,0.91,0,0,0,55,17,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_tree.c.o,2250,1,66080,0,0,0.12,0,384
0,128,0,92%,0,146,0,48768,1.73,0,0,0,0,2.02,0,0,0,53,10,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_hypergraph.c.o,2490,0,110808,0,0,0.13,0,640
0,0,0,97%,0,214,0,83136,5.94,0,0,0,0,6.20,0,0,0,61,2,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_match.c.o,3378,12,228536,0,0,0.09,0,1536
0,128,0,82%,0,189,0,32768,0.33,0,0,0,0,0.55,0,0,0,47,1,packages/zoltan/src/CMakeFiles/zoltan.dir/phg/phg_parkway.c.o,2183,0,44432,0,0,0.12,0,256
